Airline Name,Source,Destination,Departure_Time,Arrival_Time,Duration,Total_Stops,Price
Air India,Kolkata,Delhi,17:15,19:10,25h 55m,1-stop,
Air India,Kolkata,Delhi,17:15,20:10,26h 55m,1-stop,
SpiceJet,Kolkata,Delhi,11:20,18:15,06h 55m,1-stop,
SpiceJet,Kolkata,Delhi,10:20,18:15,07h 55m,1-stop,
Vistara,Kolkata,Delhi,17:35,22:25,28h 50m,2+-stop,"21,074"
Vistara,Kolkata,Delhi,17:35,22:25,28h 50m,2+-stop,"21,074"
Vistara,Kolkata,Delhi,17:35,22:25,28h 50m,2+-stop,"21,074"
Vistara,Kolkata,Delhi,17:35,23:50,30h 15m,2+-stop,"21,074"
Air India,Kolkata,Delhi,17:15,09:05,15h 50m,1-stop,
Air India,Kolkata,Delhi,17:15,10:15,17h 00m,1-stop,
Air India,Kolkata,Delhi,17:15,11:10,17h 55m,1-stop,
Vistara,Kolkata,Delhi,20:35,09:40,13h 05m,2+-stop,"21,522"
Vistara,Kolkata,Delhi,17:35,12:40,19h 05m,2+-stop,"21,811"
Vistara,Kolkata,Delhi,20:35,11:00,14h 25m,2+-stop,"22,047"
Air India,Kolkata,Delhi,09:25,18:20,08h 55m,1-stop,
Air India,Kolkata,Delhi,09:25,19:10,09h 45m,1-stop,
Air India,Kolkata,Delhi,09:25,20:10,10h 45m,1-stop,
Air India,Kolkata,Delhi,09:25,21:15,11h 50m,1-stop,
Vistara,Kolkata,Delhi,10:25,16:55,06h 30m,2+-stop,"22,990"
Air India,Kolkata,Delhi,19:00,18:30,23h 30m,1-stop,
Vistara,Kolkata,Delhi,10:25,22:45,12h 20m,2+-stop,"27,188"
Air India,Kolkata,Delhi,17:00,23:05,06h 05m,1-stop,
Vistara,Kolkata,Delhi,10:25,21:30,11h 05m,2+-stop,"27,778"
Air India,Kolkata,Delhi,05:35,14:45,09h 10m,1-stop,
Indigo,Kolkata,Bangalore,04:30,06:55,02h 25m,non-stop,"9,132"
Indigo,Kolkata,Bangalore,05:40,08:05,02h 25m,non-stop,"9,132"
Indigo,Kolkata,Bangalore,06:45,09:15,02h 30m,non-stop,"9,132"
Indigo,Kolkata,Bangalore,21:20,23:50,02h 30m,non-stop,"9,132"
AirAsia,Kolkata,Bangalore,20:25,23:10,02h 45m,non-stop,"9,132"
AirAsia,Kolkata,Bangalore,13:15,22:30,09h 15m,1-stop,"9,132"
AirAsia,Kolkata,Bangalore,04:50,15:30,10h 40m,1-stop,"9,132"
AirAsia,Kolkata,Bangalore,13:15,00:40,11h 25m,1-stop,"9,132"
GO FIRST,Kolkata,Bangalore,20:10,07:40,11h 30m,1-stop,"9,132"
SpiceJet,Kolkata,Bangalore,06:00,08:25,02h 25m,non-stop,
SpiceJet,Kolkata,Bangalore,21:45,08:55,11h 10m,1-stop,
SpiceJet,Kolkata,Bangalore,14:45,12:55,22h 10m,1-stop,
SpiceJet,Kolkata,Bangalore,21:45,22:30,24h 45m,1-stop,
SpiceJet,Kolkata,Bangalore,11:20,12:55,25h 35m,1-stop,
SpiceJet,Kolkata,Bangalore,06:35,08:55,26h 20m,1-stop,
SpiceJet,Kolkata,Bangalore,10:20,12:55,26h 35m,1-stop,
Indigo,Kolkata,Bangalore,07:25,12:05,04h 40m,1-stop,"9,447"
Indigo,Kolkata,Bangalore,15:00,20:30,05h 30m,1-stop,"9,447"
Indigo,Kolkata,Bangalore,08:15,14:00,05h 45m,1-stop,"9,447"
Indigo,Kolkata,Bangalore,04:40,12:10,07h 30m,1-stop,"9,447"
Indigo,Kolkata,Bangalore,14:35,22:35,08h 00m,1-stop,"9,447"
Indigo,Kolkata,Bangalore,16:25,01:30,09h 05m,1-stop,"9,447"
Indigo,Kolkata,Bangalore,23:10,08:15,09h 05m,1-stop,"9,447"
Indigo,Kolkata,Bangalore,04:40,14:00,09h 20m,1-stop,"9,447"
Indigo,Kolkata,Bangalore,23:10,09:30,10h 20m,1-stop,"9,447"
AirAsia,Kolkata,Bangalore,18:40,00:40,06h 00m,1-stop,"9,448"
Indigo,Kolkata,Bangalore,10:30,17:15,06h 45m,1-stop,"9,788"
Indigo,Kolkata,Bangalore,08:35,11:10,02h 35m,non-stop,"9,867"
Indigo,Kolkata,Bangalore,19:55,01:15,05h 20m,1-stop,"10,130"
Indigo,Kolkata,Bangalore,08:15,17:15,09h 00m,1-stop,"10,130"
Indigo,Kolkata,Bangalore,09:40,19:00,09h 20m,1-stop,"10,130"
AirAsia,Kolkata,Bangalore,18:40,22:30,03h 50m,1-stop,"10,498"
Indigo,Kolkata,Bangalore,23:55,08:40,08h 45m,1-stop,"10,812"
Indigo,Kolkata,Bangalore,11:30,19:00,07h 30m,1-stop,"11,153"
Indigo,Kolkata,Bangalore,18:45,21:05,02h 20m,non-stop,"11,337"
Indigo,Kolkata,Bangalore,16:45,19:15,02h 30m,non-stop,"11,337"
Indigo,Kolkata,Bangalore,19:55,22:25,02h 30m,non-stop,"11,337"
Indigo,Kolkata,Bangalore,22:25,08:40,10h 15m,1-stop,"11,495"
Vistara,Kolkata,Bangalore,17:35,23:10,05h 35m,1-stop,"12,046"
Vistara,Kolkata,Bangalore,10:25,19:15,08h 50m,1-stop,"12,046"
Vistara,Kolkata,Bangalore,10:25,23:10,12h 45m,1-stop,"12,046"
Vistara,Kolkata,Bangalore,17:35,17:45,24h 10m,1-stop,"12,046"
Vistara,Kolkata,Bangalore,17:35,18:15,24h 40m,1-stop,"12,046"
Vistara,Kolkata,Bangalore,17:35,19:15,25h 40m,1-stop,"12,046"
Indigo,Kolkata,Bangalore,14:00,16:35,02h 35m,non-stop,"12,072"
Indigo,Kolkata,Bangalore,06:55,14:20,07h 25m,1-stop,"12,177"
AirAsia,Kolkata,Bangalore,14:55,17:20,02h 25m,non-stop,"12,282"
Vistara,Kolkata,Bangalore,17:35,20:55,27h 20m,1-stop,"12,490"
SpiceJet,Kolkata,Bangalore,21:25,09:00,11h 35m,1-stop,
SpiceJet,Kolkata,Bangalore,15:35,09:00,17h 25m,1-stop,
Indigo,Kolkata,Bangalore,12:05,14:40,02h 35m,non-stop,"12,912"
Vistara,Kolkata,Bangalore,20:35,08:50,12h 15m,1-stop,"13,078"
Vistara,Kolkata,Bangalore,17:35,08:50,15h 15m,1-stop,"13,078"
Vistara,Kolkata,Bangalore,20:35,17:45,21h 10m,1-stop,"13,078"
Vistara,Kolkata,Bangalore,20:35,18:15,21h 40m,1-stop,"13,078"
Vistara,Kolkata,Bangalore,10:25,08:50,22h 25m,1-stop,"13,078"
Vistara,Kolkata,Bangalore,20:35,19:15,22h 40m,1-stop,"13,078"
Vistara,Kolkata,Bangalore,20:35,20:55,24h 20m,1-stop,"13,078"
Vistara,Kolkata,Bangalore,20:35,23:10,26h 35m,1-stop,"13,078"
Indigo,Kolkata,Bangalore,10:30,19:55,09h 25m,1-stop,"13,201"
Vistara,Kolkata,Bangalore,20:20,18:50,22h 30m,1-stop,"13,519"
Indigo,Kolkata,Bangalore,13:20,20:25,07h 05m,1-stop,"13,542"
Vistara,Kolkata,Bangalore,10:25,17:45,07h 20m,1-stop,"13,813"
Vistara,Kolkata,Bangalore,10:25,18:15,07h 50m,1-stop,"13,813"
Vistara,Kolkata,Bangalore,10:25,20:55,10h 30m,1-stop,"13,813"
Vistara,Kolkata,Bangalore,20:35,07:50,11h 15m,1-stop,"13,813"
Vistara,Kolkata,Bangalore,20:35,10:45,14h 10m,1-stop,"13,813"
Vistara,Kolkata,Bangalore,17:35,07:50,14h 15m,1-stop,"13,813"
Vistara,Kolkata,Bangalore,17:35,10:45,17h 10m,1-stop,"13,813"
AirAsia,Kolkata,Bangalore,15:30,18:10,02h 40m,non-stop,"13,858"
Indigo,Kolkata,Bangalore,18:00,23:40,05h 40m,1-stop,"13,883"
Vistara,Kolkata,Bangalore,20:20,09:00,12h 40m,1-stop,"14,107"
Indigo,Kolkata,Bangalore,08:55,19:20,10h 25m,1-stop,"14,225"
Indigo,Kolkata,Bangalore,18:00,01:15,07h 15m,1-stop,"14,566"
Vistara,Kolkata,Bangalore,10:15,23:20,13h 05m,1-stop,"14,842"
Vistara,Kolkata,Bangalore,18:45,09:00,14h 15m,1-stop,"14,842"
Vistara,Kolkata,Bangalore,07:10,23:20,16h 10m,1-stop,"14,842"
Vistara,Kolkata,Bangalore,18:45,18:50,24h 05m,1-stop,"14,842"
Indigo,Kolkata,Bangalore,14:35,19:55,05h 20m,1-stop,"14,907"
AirAsia,Kolkata,Bangalore,16:40,19:05,02h 25m,non-stop,"15,222"
AirAsia,Kolkata,Bangalore,09:30,12:10,02h 40m,non-stop,"16,272"
Indigo,Kolkata,Bangalore,11:30,21:05,09h 35m,1-stop,"16,272"
GO FIRST,Kolkata,Bangalore,10:30,00:20,13h 50m,1-stop,"16,273"
AirAsia,Kolkata,Bangalore,13:15,20:45,07h 30m,1-stop,"16,692"
AirAsia,Kolkata,Bangalore,13:15,01:20,12h 05m,1-stop,"16,692"
GO FIRST,Kolkata,Bangalore,10:30,21:40,11h 10m,1-stop,"16,787"
Vistara,Kolkata,Bangalore,10:25,08:45,22h 20m,1-stop,"16,800"
Vistara,Kolkata,Bangalore,10:25,19:30,33h 05m,1-stop,"16,800"
SpiceJet,Kolkata,Bangalore,06:35,22:30,15h 55m,1-stop,
GO FIRST,Kolkata,Bangalore,14:35,23:20,08h 45m,1-stop,"18,229"
Air India,Kolkata,Bangalore,06:50,00:05,17h 15m,1-stop,
SpiceJet,Kolkata,Bangalore,15:30,08:55,17h 25m,1-stop,
Air India,Kolkata,Bangalore,20:15,08:55,12h 40m,1-stop,
Air India,Kolkata,Bangalore,17:15,07:50,14h 35m,1-stop,
Air India,Kolkata,Bangalore,17:15,11:10,17h 55m,1-stop,
Air India,Kolkata,Bangalore,20:15,20:15,24h 00m,1-stop,
Air India,Kolkata,Bangalore,17:15,18:20,25h 05m,1-stop,
Indigo,Kolkata,Bangalore,08:55,17:55,09h 00m,1-stop,"19,685"
Vistara,Kolkata,Bangalore,20:20,11:50,15h 30m,1-stop,"20,262"
Air India,Kolkata,Bangalore,09:25,07:50,22h 25m,1-stop,
Air India,Kolkata,Bangalore,15:30,00:05,08h 35m,1-stop,
Air India,Kolkata,Bangalore,09:25,18:20,08h 55m,1-stop,
Air India,Kolkata,Bangalore,15:30,08:55,17h 25m,1-stop,
Air India,Kolkata,Bangalore,20:15,16:15,20h 00m,1-stop,
Vistara,Kolkata,Bangalore,10:15,19:15,09h 00m,1-stop,"20,972"
Vistara,Kolkata,Bangalore,07:10,22:40,15h 30m,1-stop,"20,997"
Vistara,Kolkata,Bangalore,20:20,16:50,20h 30m,1-stop,"20,997"
Vistara,Kolkata,Bangalore,18:45,11:50,17h 05m,1-stop,"21,207"
AirAsia,Kolkata,Bangalore,05:25,11:20,05h 55m,1-stop,"21,265"
Vistara,Kolkata,Bangalore,07:10,21:45,14h 35m,1-stop,"21,497"
Vistara,Kolkata,Bangalore,07:10,09:30,26h 20m,1-stop,"21,497"
Vistara,Kolkata,Bangalore,10:15,22:40,12h 25m,1-stop,"21,942"
Vistara,Kolkata,Bangalore,18:45,16:50,22h 05m,1-stop,"21,942"
Air India,Kolkata,Bangalore,20:15,12:30,16h 15m,1-stop,
Vistara,Kolkata,Bangalore,10:15,16:20,30h 05m,1-stop,"25,009"
Vistara,Kolkata,Bangalore,07:10,16:20,33h 10m,1-stop,"25,009"
Air India,Kolkata,Bangalore,06:50,16:15,09h 25m,1-stop,
Vistara,Kolkata,Bangalore,07:10,20:25,13h 15m,1-stop,"27,087"
Vistara,Kolkata,Bangalore,10:15,20:25,10h 10m,1-stop,"28,032"
Vistara,Kolkata,Bangalore,07:10,16:50,09h 40m,1-stop,"29,397"
Vistara,Kolkata,Bangalore,20:20,10:50,14h 30m,1-stop,"29,397"
Vistara,Kolkata,Bangalore,10:15,16:50,06h 35m,1-stop,"30,342"
Vistara,Kolkata,Bangalore,18:45,10:50,16h 05m,1-stop,"30,342"
Vistara,Kolkata,Bangalore,10:15,19:30,09h 15m,1-stop,"32,232"
Vistara,Kolkata,Bangalore,07:10,15:55,08h 45m,1-stop,"36,642"
Indigo,Kolkata,Mumbai,06:05,08:45,02h 40m,non-stop,"9,972"
Vistara,Kolkata,Mumbai,10:25,13:00,02h 35m,non-stop,"9,970"
Vistara,Kolkata,Mumbai,17:35,20:20,02h 45m,non-stop,"9,970"
GO FIRST,Kolkata,Mumbai,20:10,22:55,02h 45m,non-stop,"9,814"
Indigo,Kolkata,Mumbai,09:45,12:30,02h 45m,non-stop,"9,972"
Indigo,Kolkata,Mumbai,08:05,10:55,02h 50m,non-stop,"9,972"
AirAsia,Kolkata,Mumbai,14:55,20:40,05h 45m,1-stop,"9,971"
AirAsia,Kolkata,Mumbai,14:55,21:20,06h 25m,1-stop,"9,971"
SpiceJet,Kolkata,Mumbai,09:35,12:20,02h 45m,non-stop,
SpiceJet,Kolkata,Mumbai,11:20,19:25,08h 05m,1-stop,
SpiceJet,Kolkata,Mumbai,15:35,23:55,08h 20m,1-stop,
SpiceJet,Kolkata,Mumbai,10:20,19:25,09h 05m,1-stop,
SpiceJet,Kolkata,Mumbai,06:10,16:35,10h 25m,1-stop,
SpiceJet,Kolkata,Mumbai,21:45,09:35,11h 50m,1-stop,
SpiceJet,Kolkata,Mumbai,06:35,21:10,14h 35m,1-stop,
SpiceJet,Kolkata,Mumbai,06:35,22:00,15h 25m,1-stop,
SpiceJet,Kolkata,Mumbai,06:35,23:55,17h 20m,1-stop,
SpiceJet,Kolkata,Mumbai,21:45,21:10,23h 25m,1-stop,
SpiceJet,Kolkata,Mumbai,21:45,22:00,24h 15m,1-stop,
SpiceJet,Kolkata,Mumbai,21:45,23:55,26h 10m,1-stop,
SpiceJet,Kolkata,Mumbai,06:35,09:35,27h 00m,1-stop,
Indigo,Kolkata,Mumbai,23:10,05:40,06h 30m,1-stop,"10,287"
Indigo,Kolkata,Mumbai,09:15,17:25,08h 10m,1-stop,"10,287"
Indigo,Kolkata,Mumbai,07:40,16:15,08h 35m,1-stop,"10,287"
Indigo,Kolkata,Mumbai,23:10,08:15,09h 05m,1-stop,"10,287"
Indigo,Kolkata,Mumbai,21:00,07:25,10h 25m,1-stop,"10,287"
Indigo,Kolkata,Mumbai,14:15,01:10,10h 55m,1-stop,"10,287"
Indigo,Kolkata,Mumbai,21:30,08:40,11h 10m,1-stop,"10,287"
Vistara,Kolkata,Mumbai,20:35,23:30,02h 55m,non-stop,"10,707"
Indigo,Kolkata,Mumbai,19:05,21:40,02h 35m,non-stop,"10,812"
Indigo,Kolkata,Mumbai,06:55,14:40,07h 45m,1-stop,"11,878"
Indigo,Kolkata,Mumbai,23:10,09:45,10h 35m,1-stop,"11,878"
Indigo,Kolkata,Mumbai,07:25,16:30,09h 05m,1-stop,"12,408"
Air India,Kolkata,Mumbai,17:15,20:15,03h 00m,non-stop,
Vistara,Kolkata,Mumbai,07:10,12:35,05h 25m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,07:10,14:00,06h 50m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,07:10,20:05,12h 55m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,07:10,21:15,14h 05m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,20:20,11:35,15h 15m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,20:20,12:35,16h 15m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,20:20,14:00,17h 40m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,20:20,15:00,18h 40m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,20:20,16:30,20h 10m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,20:20,17:40,21h 20m,1-stop,"12,931"
Vistara,Kolkata,Mumbai,20:20,19:05,22h 45m,1-stop,"12,931"
Indigo,Kolkata,Mumbai,08:55,19:15,10h 20m,1-stop,"12,938"
Indigo,Kolkata,Mumbai,15:40,18:20,02h 40m,non-stop,"13,542"
Indigo,Kolkata,Mumbai,17:40,20:20,02h 40m,non-stop,"13,542"
Air India,Kolkata,Mumbai,09:25,12:20,02h 55m,non-stop,
Vistara,Kolkata,Mumbai,10:15,16:30,06h 15m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,07:10,16:30,09h 20m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,10:15,20:05,09h 50m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,10:15,21:15,11h 00m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,10:15,21:55,11h 40m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,10:15,22:50,12h 35m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,10:15,23:30,13h 15m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,20:20,11:10,14h 50m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,07:10,22:50,15h 40m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,18:45,11:10,16h 25m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,18:45,11:35,16h 50m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,18:45,12:35,17h 50m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,18:45,14:00,19h 15m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,18:45,15:00,20h 15m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,18:45,16:30,21h 45m,1-stop,"14,254"
Vistara,Kolkata,Mumbai,18:45,17:40,22h 55m,1-stop,"14,254"
Indigo,Kolkata,Mumbai,15:00,21:25,06h 25m,1-stop,"14,529"
Indigo,Kolkata,Mumbai,19:55,05:40,09h 45m,1-stop,"14,529"
AirAsia,Kolkata,Mumbai,15:30,20:40,05h 10m,1-stop,"15,820"
SpiceJet,Kolkata,Mumbai,15:30,21:10,05h 40m,1-stop,
SpiceJet,Kolkata,Mumbai,15:30,22:00,06h 30m,1-stop,
SpiceJet,Kolkata,Mumbai,15:30,23:55,08h 25m,1-stop,
SpiceJet,Kolkata,Mumbai,15:30,09:35,18h 05m,1-stop,
Indigo,Kolkata,Mumbai,18:00,23:25,05h 25m,1-stop,"16,010"
Indigo,Kolkata,Mumbai,14:40,23:25,08h 45m,1-stop,"16,120"
Air India,Kolkata,Mumbai,20:15,18:10,21h 55m,2+-stop,
Air India,Kolkata,Mumbai,06:50,22:05,39h 15m,2+-stop,
Air India,Kolkata,Mumbai,06:50,16:25,33h 35m,2+-stop,
Air India,Kolkata,Mumbai,20:15,16:25,20h 10m,2+-stop,
AirAsia,Kolkata,Mumbai,09:30,20:40,11h 10m,1-stop,"17,322"
GO FIRST,Kolkata,Mumbai,14:35,21:00,06h 25m,1-stop,"17,389"
GO FIRST,Kolkata,Mumbai,14:35,22:00,07h 25m,1-stop,"17,389"
GO FIRST,Kolkata,Mumbai,14:35,23:25,08h 50m,1-stop,"17,389"
GO FIRST,Kolkata,Mumbai,14:35,01:00,10h 25m,1-stop,"17,389"
Vistara,Kolkata,Mumbai,20:20,15:50,19h 30m,1-stop,"17,465"
Vistara,Kolkata,Mumbai,07:10,06:15,23h 05m,1-stop,"17,465"
Vistara,Kolkata,Mumbai,07:10,15:50,32h 40m,1-stop,"17,465"
Vistara,Kolkata,Mumbai,07:10,15:50,32h 40m,1-stop,"17,465"
Air India,Kolkata,Mumbai,06:50,23:35,16h 45m,2+-stop,
Indigo,Kolkata,Mumbai,08:55,14:45,05h 50m,1-stop,"17,637"
Air India,Kolkata,Mumbai,06:50,12:35,05h 45m,2+-stop,
Air India,Kolkata,Mumbai,06:50,21:15,14h 25m,2+-stop,
Air India,Kolkata,Mumbai,17:00,08:05,15h 05m,1-stop,
Air India,Kolkata,Mumbai,06:50,22:10,15h 20m,2+-stop,
Air India,Kolkata,Mumbai,06:50,22:10,15h 20m,2+-stop,
Air India,Kolkata,Mumbai,20:15,12:35,16h 20m,2+-stop,
Air India,Kolkata,Mumbai,20:15,16:15,20h 00m,2+-stop,
Air India,Kolkata,Mumbai,20:15,18:10,21h 55m,2+-stop,
Air India,Kolkata,Mumbai,17:00,17:10,24h 10m,1-stop,
Air India,Kolkata,Mumbai,15:30,18:10,26h 40m,2+-stop,
Air India,Kolkata,Mumbai,20:15,09:05,12h 50m,2+-stop,
Air India,Kolkata,Mumbai,20:15,10:10,13h 55m,2+-stop,
Vistara,Kolkata,Mumbai,20:20,23:05,26h 45m,1-stop,"18,053"
Air India,Kolkata,Mumbai,15:30,22:05,30h 35m,2+-stop,
Air India,Kolkata,Mumbai,06:50,18:10,11h 20m,2+-stop,
Air India,Kolkata,Mumbai,19:00,23:50,04h 50m,1-stop,
Indigo,Kolkata,Mumbai,14:30,20:35,06h 05m,1-stop,"18,688"
Vistara,Kolkata,Mumbai,18:45,15:50,21h 05m,1-stop,"18,788"
Air India,Kolkata,Mumbai,15:30,23:35,08h 05m,2+-stop,
Air India,Kolkata,Mumbai,19:00,12:35,17h 35m,1-stop,
Air India,Kolkata,Mumbai,19:00,16:15,21h 15m,1-stop,
Air India,Kolkata,Mumbai,19:00,16:15,21h 15m,1-stop,
Air India,Kolkata,Mumbai,19:00,18:10,23h 10m,1-stop,
Air India,Kolkata,Mumbai,15:30,21:15,05h 45m,2+-stop,
Air India,Kolkata,Mumbai,15:30,22:10,06h 40m,2+-stop,
Air India,Kolkata,Mumbai,15:30,09:05,17h 35m,2+-stop,
Vistara,Kolkata,Mumbai,07:10,17:40,10h 30m,1-stop,"19,422"
Vistara,Kolkata,Mumbai,20:20,07:55,11h 35m,1-stop,"19,422"
Vistara,Kolkata,Mumbai,07:10,19:05,11h 55m,1-stop,"19,422"
Indigo,Kolkata,Mumbai,18:00,23:10,05h 10m,1-stop,"20,262"
Vistara,Kolkata,Mumbai,20:20,09:45,13h 25m,1-stop,"20,262"
Vistara,Kolkata,Mumbai,10:15,17:40,07h 25m,1-stop,"20,367"
Vistara,Kolkata,Mumbai,10:15,19:05,08h 50m,1-stop,"20,367"
Vistara,Kolkata,Mumbai,18:45,07:55,13h 10m,1-stop,"20,367"
Vistara,Kolkata,Mumbai,18:45,09:45,15h 00m,1-stop,"21,207"
AirAsia,Kolkata,Mumbai,15:30,21:20,05h 50m,1-stop,"22,179"
Vistara,Kolkata,Mumbai,10:15,19:00,08h 45m,1-stop,"24,549"
AirAsia,Kolkata,Mumbai,09:30,21:20,11h 50m,1-stop,"24,593"
Vistara,Kolkata,Mumbai,07:10,15:00,07h 50m,1-stop,"24,777"
Vistara,Kolkata,Mumbai,10:15,20:15,10h 00m,1-stop,"38,322"
Vistara,Kolkata,Mumbai,10:15,22:20,12h 05m,1-stop Via Delhi,"38,900"
Indigo,Kolkata,Hyderabad,23:10,01:15,02h 05m,non-stop,"9,132"
Indigo,Kolkata,Hyderabad,08:55,11:05,02h 10m,non-stop,"9,132"
Indigo,Kolkata,Hyderabad,19:55,22:10,02h 15m,non-stop,"9,132"
AirAsia,Kolkata,Hyderabad,20:25,08:45,12h 20m,1-stop,"9,132"
SpiceJet,Kolkata,Hyderabad,17:25,23:20,05h 55m,1-stop,
SpiceJet,Kolkata,Hyderabad,06:35,00:15,17h 40m,1-stop,
SpiceJet,Kolkata,Hyderabad,21:45,00:15,26h 30m,1-stop,
Indigo,Kolkata,Hyderabad,07:25,12:35,05h 10m,1-stop,"9,447"
Indigo,Kolkata,Hyderabad,04:30,10:05,05h 35m,1-stop,"9,447"
Indigo,Kolkata,Hyderabad,23:55,06:00,06h 05m,1-stop,"9,447"
Indigo,Kolkata,Hyderabad,13:20,19:50,06h 30m,1-stop,"9,447"
Indigo,Kolkata,Hyderabad,07:40,15:00,07h 20m,1-stop,"9,447"
Indigo,Kolkata,Hyderabad,22:25,06:00,07h 35m,1-stop,"9,447"
AirAsia,Kolkata,Hyderabad,18:40,08:45,14h 05m,2+-stop,"9,448"
Air India,Kolkata,Hyderabad,19:00,21:15,02h 15m,non-stop,
AirAsia,Kolkata,Hyderabad,04:50,07:10,02h 20m,non-stop,"9,658"
Indigo,Kolkata,Hyderabad,04:30,11:25,06h 55m,1-stop,"9,788"
Indigo,Kolkata,Hyderabad,15:00,22:20,07h 20m,1-stop,"9,788"
Indigo,Kolkata,Hyderabad,05:40,11:25,05h 45m,1-stop,"10,130"
Indigo,Kolkata,Hyderabad,04:40,10:45,06h 05m,1-stop,"10,812"
Indigo,Kolkata,Hyderabad,18:00,20:00,02h 00m,non-stop,"11,232"
Vistara,Kolkata,Hyderabad,10:25,20:55,10h 30m,1-stop,"11,237"
Vistara,Kolkata,Hyderabad,17:35,18:25,24h 50m,1-stop,"11,237"
Vistara,Kolkata,Hyderabad,17:35,20:55,27h 20m,1-stop,"11,237"
Indigo,Kolkata,Hyderabad,10:30,17:55,07h 25m,1-stop,"11,495"
Indigo,Kolkata,Hyderabad,06:55,13:10,06h 15m,1-stop,"12,177"
Vistara,Kolkata,Hyderabad,20:35,18:25,21h 50m,1-stop,"12,196"
Vistara,Kolkata,Hyderabad,20:35,20:55,24h 20m,1-stop,"12,196"
Vistara,Kolkata,Hyderabad,20:35,22:40,26h 05m,1-stop,"12,196"
Indigo,Kolkata,Hyderabad,10:30,17:20,06h 50m,1-stop,"12,518"
Indigo,Kolkata,Hyderabad,11:15,19:00,07h 45m,2+-stop,"12,912"
Vistara,Kolkata,Hyderabad,07:10,19:50,12h 40m,1-stop,"12,931"
Vistara,Kolkata,Hyderabad,07:10,22:55,15h 45m,1-stop,"12,931"
Vistara,Kolkata,Hyderabad,20:20,17:00,20h 40m,1-stop,"12,931"
Indigo,Kolkata,Hyderabad,23:55,07:45,07h 50m,1-stop,"13,201"
Vistara,Kolkata,Hyderabad,20:20,12:40,16h 20m,1-stop,"13,519"
Vistara,Kolkata,Hyderabad,20:20,22:55,26h 35m,1-stop,"13,519"
Indigo,Kolkata,Hyderabad,04:40,13:05,08h 25m,1-stop,"13,542"
Indigo,Kolkata,Hyderabad,13:20,17:45,04h 25m,1-stop,"13,883"
Indigo,Kolkata,Hyderabad,16:45,23:20,06h 35m,1-stop,"14,225"
Vistara,Kolkata,Hyderabad,10:15,19:50,09h 35m,1-stop,"14,254"
Vistara,Kolkata,Hyderabad,10:15,22:55,12h 40m,1-stop,"14,254"
Vistara,Kolkata,Hyderabad,18:45,12:40,17h 55m,1-stop,"14,254"
Vistara,Kolkata,Hyderabad,18:45,17:00,22h 15m,1-stop,"14,254"
Vistara,Kolkata,Hyderabad,20:20,19:50,23h 30m,1-stop,"14,254"
Vistara,Kolkata,Hyderabad,18:45,19:50,25h 05m,1-stop,"14,254"
Vistara,Kolkata,Hyderabad,10:15,12:40,26h 25m,1-stop,"14,254"
Vistara,Kolkata,Hyderabad,18:45,22:55,28h 10m,1-stop,"14,254"
Indigo,Kolkata,Hyderabad,14:35,22:25,07h 50m,1-stop,"15,248"
Indigo,Kolkata,Hyderabad,09:15,17:05,07h 50m,2+-stop,"15,642"
Indigo,Kolkata,Hyderabad,06:45,13:55,07h 10m,1-stop,"15,905"
Indigo,Kolkata,Hyderabad,05:40,13:55,08h 15m,1-stop,"15,905"
SpiceJet,Kolkata,Hyderabad,15:30,00:15,08h 45m,1-stop,
Indigo,Kolkata,Hyderabad,08:35,13:55,05h 20m,1-stop,"16,640"
Indigo,Kolkata,Hyderabad,08:35,16:55,08h 20m,1-stop,"17,060"
GO FIRST,Kolkata,Hyderabad,14:35,23:10,08h 35m,1-stop,"17,389"
Vistara,Kolkata,Hyderabad,10:25,21:10,10h 45m,1-stop,"17,609"
Vistara,Kolkata,Hyderabad,17:35,08:55,15h 20m,1-stop,"17,609"
Vistara,Kolkata,Hyderabad,10:25,08:55,22h 30m,1-stop,"17,609"
Vistara,Kolkata,Hyderabad,10:25,08:55,22h 30m,1-stop,"17,609"
